date,product,category,region,sales_amount,quantity,profit
2022-09-15,Stapler,Office Supplies,South,308.22,8,37.72
2022-09-15,Desk Lamp,Furniture,East,1481.78,13,477.13
2022-09-15,Winter Jacket,Apparel,Central,813.2,9,170.23
2022-09-15,Pen Pack,Office Supplies,South,225.19,6,18.09
2022-09-15,Running Shoes,Apparel,West,162.81,7,43.25
2022-09-15,Stapler,Office Supplies,East,833.78,12,233.6
2022-09-15,Notebook Set,Office Supplies,West,260.97,2,78.77
2022-09-16,Stapler,Office Supplies,Central,392.59,3,59.14
2022-09-16,USB Hub,Electronics,Central,68.05,4,5.54
2022-09-16,USB Hub,Electronics,East,397.43,5,64.18
2022-09-16,Phone Case,Electronics,South,990.37,9,176.07
2022-09-16,USB Hub,Electronics,East,594.05,14,136.52
2022-09-16,Office Chair,Furniture,Central,552.41,14,82.21
2022-09-17,Notebook Set,Office Supplies,South,756.61,8,145.85
2022-09-17,Desk Lamp,Furniture,North,1232.7,12,216.25
2022-09-17,Filing Cabinet,Furniture,East,196.65,10,66.8
2022-09-17,Running Shoes,Apparel,South,190.96,2,56.99
2022-09-17,Baseball Cap,Apparel,East,48.03,2,11.01
2022-09-17,Office Chair,Furniture,West,311.94,3,100.89
2022-09-17,Binder,Office Supplies,West,109.11,4,28.58
2022-09-18,Winter Jacket,Apparel,West,1637.84,12,348.52
2022-09-18,Binder,Office Supplies,East,1230.07,13,422.04
2022-09-18,Stapler,Office Supplies,South,467.66,5,113.5
2022-09-18,Stapler,Office Supplies,West,443.92,8,41.72
2022-09-18,Phone Case,Electronics,East,307.07,14,104.63
2022-09-18,Stapler,Office Supplies,Central,820.62,9,278.16
2022-09-19,Binder,Office Supplies,South,294.07,12,93.91
2022-09-19,Bluetooth Speaker,Electronics,North,499.23,12,164.08
2022-09-19,USB Hub,Electronics,Central,668.12,9,80.03
2022-09-19,Desk Lamp,Furniture,West,1170.8,9,395.48
2022-09-19,Winter Jacket,Apparel,Central,234.78,5,81.52
2022-09-19,Filing Cabinet,Furniture,West,21.14,2,4.51
2022-09-19,Binder,Office Supplies,East,381.36,4,72.86
2022-09-19,Wireless Mouse,Electronics,South,647.12,9,172.66
2022-09-20,Bluetooth Speaker,Electronics,West,177.62,2,43.38
2022-09-20,Running Shoes,Apparel,Central,220.76,7,57.88
2022-09-20,Bluetooth Speaker,Electronics,East,51.2,3,4.82
2022-09-20,Bluetooth Speaker,Electronics,Central,637.7,8,82.96
2022-09-20,Desk Lamp,Furniture,East,831.89,13,170.42
2022-09-20,Baseball Cap,Apparel,Central,161.83,4,24.43
2022-09-20,Wireless Mouse,Electronics,Central,99.17,3,12.69
2022-09-20,Pen Pack,Office Supplies,North,105.75,13,23.25
2022-09-20,Stapler,Office Supplies,North,566.05,14,88.35
2022-09-21,Stapler,Office Supplies,Central,242.14,4,29.63
2022-09-21,Winter Jacket,Apparel,South,346.07,7,98.15
2022-09-21,Running Shoes,Apparel,Central,194.9,7,60.11
2022-09-21,Pen Pack,Office Supplies,Central,262.55,4,65.14
2022-09-21,Wireless Mouse,Electronics,Central,124.57,2,19.28
2022-09-22,Bookshelf,Furniture,South,480.44,4,60.19
2022-09-22,Bookshelf,Furniture,East,640.6,5,124.47
2022-09-22,USB Hub,Electronics,North,369.43,3,46.71
2022-09-22,Winter Jacket,Apparel,South,432.5,9,42.4
2022-09-22,Bookshelf,Furniture,North,525.8,5,68.89
2022-09-22,Binder,Office Supplies,Central,543.89,5,94.49
2022-09-22,Winter Jacket,Apparel,West,79.22,3,15.87
2022-09-22,Bluetooth Speaker,Electronics,East,1084.31,9,138.08
2022-09-22,Binder,Office Supplies,North,236.2,8,59.38
2022-09-23,Office Chair,Furniture,West,1010.07,10,312.04
2022-09-23,Polo Shirt,Apparel,Central,244.37,12,78.52
2022-09-23,Desk Lamp,Furniture,South,63.92,1,13.76
2022-09-23,Running Shoes,Apparel,West,529.35,7,59.29
2022-09-23,Winter Jacket,Apparel,North,341.62,13,37.34
2022-09-23,Baseball Cap,Apparel,North,101.5,3,28.93
2022-09-23,Bluetooth Speaker,Electronics,Central,340.08,3,46.95
2022-09-24,USB Hub,Electronics,Central,171.39,2,54.75
2022-09-24,USB Hub,Electronics,West,809.09,10,83.87
2022-09-24,Bluetooth Speaker,Electronics,North,307.7,7,44.22
2022-09-24,Filing Cabinet,Furniture,North,569.02,5,195.73
2022-09-25,Office Chair,Furniture,North,316.71,7,80.79
2022-09-25,Running Shoes,Apparel,East,1008.91,9,308.13
2022-09-25,Notebook Set,Office Supplies,North,514.28,6,171.2
2022-09-25,Running Shoes,Apparel,East,470.35,10,136.53
2022-09-25,Bluetooth Speaker,Electronics,West,232.61,8,38.08
2022-09-25,Bookshelf,Furniture,West,73.57,6,15.33
2022-09-25,USB Hub,Electronics,North,585.14,5,68.67
2022-09-26,Wireless Mouse,Electronics,East,979.7,9,164.83
2022-09-26,Stapler,Office Supplies,Central,133.77,7,20.87
2022-09-26,Running Shoes,Apparel,East,518.38,13,101.08
2022-09-26,USB Hub,Electronics,South,558.48,6,66.4
2022-09-26,Notebook Set,Office Supplies,West,391.84,14,66.86
2022-09-26,Stapler,Office Supplies,Central,826.41,14,194.27
2022-09-26,Pen Pack,Office Supplies,East,782.28,12,98.71
2022-09-26,Notebook Set,Office Supplies,South,220.81,4,54.89
2022-09-26,Polo Shirt,Apparel,North,502.12,11,103.67
2022-09-26,Stapler,Office Supplies,South,680.2,10,110.78
2022-09-27,Stapler,Office Supplies,North,79.83,6,9.1
2022-09-27,Pen Pack,Office Supplies,South,515.76,6,89.59
2022-09-27,Notebook Set,Office Supplies,North,653.65,11,183.81
2022-09-27,Phone Case,Electronics,Central,828.59,12,132.84
2022-09-27,Wireless Mouse,Electronics,Central,1038.63,10,325.79
2022-09-27,Pen Pack,Office Supplies,East,131.53,9,15.7
2022-09-27,Running Shoes,Apparel,South,1082.47,10,132.67
2022-09-28,Pen Pack,Office Supplies,Central,71.71,4,13.03
2022-09-28,USB Hub,Electronics,South,882.47,7,158.83
2022-09-28,Notebook Set,Office Supplies,West,157.01,3,49.37
2022-09-28,Stapler,Office Supplies,Central,498.11,7,88.58
2022-09-28,Bookshelf,Furniture,Central,782.37,9,262.05
2022-09-28,Notebook Set,Office Supplies,East,1157.59,13,199.06
2022-09-28,Winter Jacket,Apparel,North,183.88,2,16.1
2022-09-29,Wireless Mouse,Electronics,East,277.69,12,66.11
2022-09-29,Stapler,Office Supplies,West,113.44,1,29.99
2022-09-29,Winter Jacket,Apparel,South,674.8,5,109.88
2022-09-29,Filing Cabinet,Furniture,East,210.37,3,17.88
2022-09-29,Wireless Mouse,Electronics,East,514.6,7,92.87
2022-09-29,Desk Lamp,Furniture,Central,1242.01,11,347.55
2022-09-29,Office Chair,Furniture,South,1334.36,11,197.98
2022-09-29,Notebook Set,Office Supplies,West,118.26,1,33.24
2022-09-29,Binder,Office Supplies,North,409.16,11,105.14
2022-09-30,Binder,Office Supplies,South,893.17,10,185.46
2022-09-30,Desk Lamp,Furniture,East,193.17,4,24.06
2022-09-30,Winter Jacket,Apparel,East,344.56,3,36.54
2022-09-30,Polo Shirt,Apparel,South,357.0,4,55.01
2022-09-30,Bluetooth Speaker,Electronics,North,105.28,2,36.29
2022-09-30,Baseball Cap,Apparel,South,1163.82,9,211.09
2022-09-30,Office Chair,Furniture,East,274.02,5,56.44
2022-10-01,Pen Pack,Office Supplies,North,522.58,10,91.41
2022-10-01,Office Chair,Furniture,West,707.16,13,192.21
2022-10-01,Winter Jacket,Apparel,Central,310.45,7,30.25
2022-10-01,Bluetooth Speaker,Electronics,Central,928.17,12,136.86
2022-10-01,Binder,Office Supplies,West,115.36,1,18.52
2022-10-02,Bookshelf,Furniture,Central,476.47,5,72.91
2022-10-02,Pen Pack,Office Supplies,East,513.06,7,97.68
2022-10-02,Stapler,Office Supplies,South,245.93,6,39.87
2022-10-02,Office Chair,Furniture,West,317.3,4,73.08
2022-10-02,Winter Jacket,Apparel,South,1353.56,12,471.26
2022-10-02,Stapler,Office Supplies,South,124.06,2,24.6
2022-10-02,Wireless Mouse,Electronics,South,419.34,11,61.28
2022-10-02,Polo Shirt,Apparel,East,399.1,5,32.04
2022-10-02,Bookshelf,Furniture,South,1499.93,11,356.47
2022-10-02,Running Shoes,Apparel,Central,346.63,4,109.37
2022-10-03,Polo Shirt,Apparel,East,63.96,1,15.78
2022-10-03,Baseball Cap,Apparel,West,997.44,11,89.07
2022-10-03,Notebook Set,Office Supplies,Central,113.56,4,29.19
2022-10-03,Wireless Mouse,Electronics,West,1160.72,11,156.72
2022-10-03,USB Hub,Electronics,West,885.35,8,201.16
2022-10-03,Phone Case,Electronics,West,930.94,7,128.58
2022-10-03,Baseball Cap,Apparel,East,163.99,7,55.69
2022-10-03,Baseball Cap,Apparel,East,554.82,12,153.23
2022-10-03,Office Chair,Furniture,East,321.74,5,111.25
2022-10-03,Desk Lamp,Furniture,Central,576.13,8,159.69
2022-10-03,Binder,Office Supplies,East,120.61,2,28.87
2022-10-04,Wireless Mouse,Electronics,South,1501.92,14,251.24
2022-10-04,Desk Lamp,Furniture,West,582.93,12,198.05
2022-10-04,Bluetooth Speaker,Electronics,Unknown,462.81,7,50.85
2022-10-05,Notebook Set,Office Supplies,East,38.73,2,12.75
2022-10-05,Bookshelf,Furniture,Central,213.73,4,37.01
2022-10-05,Wireless Mouse,Electronics,North,222.23,14,67.42
2022-10-05,Binder,Office Supplies,West,131.92,10,33.29
2022-10-05,Desk Lamp,Furniture,South,1110.17,9,282.5
2022-10-05,Baseball Cap,Apparel,East,101.93,3,21.4
2022-10-05,USB Hub,Electronics,South,124.13,4,12.77
2022-10-05,USB Hub,Electronics,West,372.15,3,114.74
2022-10-05,Baseball Cap,Apparel,North,54.7,4,9.11
2022-10-05,Wireless Mouse,Electronics,North,642.93,11,152.99
2022-10-06,USB Hub,Electronics,South,198.12,12,16.06
2022-10-06,Bluetooth Speaker,Electronics,Central,189.93,4,39.22
2022-10-06,Stapler,Office Supplies,South,1164.45,11,403.46
2022-10-06,Stapler,Office Supplies,South,102.08,1,35.72
2022-10-06,Notebook Set,Office Supplies,Central,82.72,4,24.84
2022-10-07,Stapler,Office Supplies,South,25.69,3,2.06
2022-10-07,Baseball Cap,Apparel,South,220.91,10,20.57
2022-10-07,Notebook Set,Office Supplies,South,41.13,1,8.44
2022-10-07,Desk Lamp,Furniture,West,487.41,10,165.9
2022-10-07,Baseball Cap,Apparel,Central,1022.68,14,149.07
2022-10-07,Stapler,Office Supplies,East,407.88,6,118.06
2022-10-07,Winter Jacket,Apparel,West,1277.19,11,257.17
2022-10-07,Running Shoes,Apparel,South,369.99,11,126.28
2022-10-07,Bluetooth Speaker,Electronics,South,699.57,6,116.2
2022-10-07,Baseball Cap,Apparel,West,709.41,10,61.31
2022-10-08,Bookshelf,Furniture,North,1101.38,9,146.62
2022-10-08,Stapler,Office Supplies,South,187.59,3,54.51
2022-10-08,Office Chair,Furniture,North,359.99,12,72.52
2022-10-08,Filing Cabinet,Furniture,South,726.82,10,125.99
2022-10-08,Filing Cabinet,Furniture,East,1757.28,13,188.15
2022-10-08,Bluetooth Speaker,Electronics,North,913.27,13,246.54
2022-10-08,Stapler,Office Supplies,North,1635.93,13,450.35
2022-10-08,Bluetooth Speaker,Electronics,Central,293.08,3,58.02
2022-10-08,Bluetooth Speaker,Electronics,North,1155.32,11,191.29
2022-10-08,Filing Cabinet,Furniture,West,384.36,14,45.51
2022-10-09,Running Shoes,Apparel,South,38.02,1,13.06
2022-10-09,Stapler,Office Supplies,South,508.64,8,129.61
2022-10-09,Wireless Mouse,Electronics,West,299.89,3,41.99
2022-10-09,Wireless Mouse,Electronics,West,634.33,11,210.55
2022-10-10,Binder,Office Supplies,North,1125.73,10,372.23
2022-10-10,Filing Cabinet,Furniture,West,1085.11,9,284.91
2022-10-10,Bookshelf,Furniture,Central,387.17,12,63.75
2022-10-10,Running Shoes,Apparel,East,319.49,6,26.56
2022-10-10,USB Hub,Electronics,South,58.41,1,7.47
2022-10-10,Polo Shirt,Apparel,Central,103.97,10,11.7
2022-10-11,Running Shoes,Apparel,West,1037.68,12,96.57
2022-10-11,Phone Case,Electronics,North,138.69,9,13.69
2022-10-11,Wireless Mouse,Electronics,East,309.96,6,27.97
2022-10-11,Phone Case,Electronics,East,717.08,12,214.33
2022-10-11,Winter Jacket,Apparel,West,32.07,1,7.13
2022-10-11,Running Shoes,Apparel,South,251.31,4,47.28
2022-10-12,Bluetooth Speaker,Electronics,North,392.05,3,36.71
2022-10-12,Winter Jacket,Apparel,South,19.33,1,4.69
2022-10-12,Stapler,Office Supplies,Central,259.86,5,59.34
2022-10-12,Wireless Mouse,Electronics,North,481.44,4,138.3
2022-10-12,Notebook Set,Office Supplies,North,443.43,5,50.32
2022-10-12,Binder,Office Supplies,South,818.94,8,80.19
2022-10-13,Polo Shirt,Apparel,West,198.56,4,60.84
2022-10-13,Bookshelf,Furniture,East,103.54,2,11.42
2022-10-13,Notebook Set,Office Supplies,North,1141.58,9,374.07
2022-10-13,Desk Lamp,Furniture,East,169.14,5,45.73
2022-10-13,Winter Jacket,Apparel,North,1678.26,13,345.19
2022-10-13,Bluetooth Speaker,Electronics,South,1571.9,13,345.13
2022-10-14,Baseball Cap,Apparel,East,272.64,5,53.49
2022-10-14,Desk Lamp,Furniture,East,110.71,3,20.64
2022-10-14,Notebook Set,Office Supplies,North,1569.58,14,176.92
2022-10-14,Polo Shirt,Apparel,West,106.59,1,24.69
2022-10-14,Running Shoes,Apparel,South,124.5,1,12.54
2022-10-14,Polo Shirt,Apparel,North,67.63,1,7.4
2022-10-14,Binder,Office Supplies,East,132.55,5,39.88
2022-10-14,USB Hub,Electronics,North,767.19,6,84.19
2022-10-15,Binder,Office Supplies,West,288.73,3,27.72
2022-10-15,Notebook Set,Office Supplies,North,473.7,5,76.41
2022-10-15,Phone Case,Electronics,West,87.88,1,30.66
2022-10-15,USB Hub,Electronics,North,849.11,12,175.44
2022-10-15,Notebook Set,Office Supplies,Central,155.31,7,52.36
2022-10-16,Running Shoes,Apparel,South,708.48,14,177.24
2022-10-16,Office Chair,Furniture,South,1012.76,8,274.66
2022-10-16,Desk Lamp,Furniture,South,1178.27,11,378.36
2022-10-16,USB Hub,Electronics,Central,726.4,9,131.69
2022-10-16,Desk Lamp,Furniture,South,640.08,9,127.09
2022-10-16,Winter Jacket,Apparel,East,420.13,10,42.71
2022-10-16,Filing Cabinet,Furniture,Central,463.68,4,156.77
2022-10-17,Wireless Mouse,Electronics,Central,1003.77,12,344.69
2022-10-17,Filing Cabinet,Furniture,South,1279.78,14,329.28
2022-10-17,Office Chair,Furniture,East,242.06,5,42.63
2022-10-17,Polo Shirt,Apparel,West,176.35,9,49.86
2022-10-18,Bookshelf,Furniture,South,754.71,11,124.39
2022-10-18,Office Chair,Furniture,North,544.41,8,94.69
2022-10-18,Desk Lamp,Furniture,South,284.01,5,27.53
2022-10-18,Bluetooth Speaker,Electronics,Central,308.35,3,78.88
2022-10-18,Phone Case,Electronics,West,257.06,9,87.83
2022-10-18,Office Chair,Furniture,East,82.1,10,20.41
2022-10-18,Desk Lamp,Furniture,East,173.37,6,26.99
2022-10-18,Baseball Cap,Apparel,South,101.76,3,21.82
2022-10-19,USB Hub,Electronics,Central,996.16,8,206.73
2022-10-19,Winter Jacket,Apparel,South,94.02,1,21.01
2022-10-19,Polo Shirt,Apparel,West,969.89,12,130.06
2022-10-19,Phone Case,Electronics,East,949.84,7,219.09
2022-10-19,Binder,Office Supplies,North,1082.08,13,346.64
2022-10-20,Winter Jacket,Apparel,North,1025.14,10,324.23
2022-10-20,Notebook Set,Office Supplies,East,198.29,2,41.85
2022-10-20,USB Hub,Electronics,West,395.08,6,99.66
2022-10-20,Bookshelf,Furniture,West,493.66,7,171.62
2022-10-21,Notebook Set,Office Supplies,Central,535.77,5,74.68
2022-10-21,Running Shoes,Apparel,East,92.71,2,20.86
2022-10-21,Wireless Mouse,Electronics,South,477.09,10,76.16
2022-10-21,Stapler,Office Supplies,North,370.43,14,82.34
2022-10-21,Winter Jacket,Apparel,West,839.35,8,200.53
2022-10-21,Phone Case,Electronics,East,1389.35,12,148.78
2022-10-21,Baseball Cap,Apparel,North,582.4,5,148.4
2022-10-21,Running Shoes,Apparel,West,213.74,12,31.64
2022-10-21,Stapler,Office Supplies,North,427.77,5,121.96
2022-10-22,USB Hub,Electronics,South,104.39,5,8.48
2022-10-22,Desk Lamp,Furniture,West,19.18,1,2.51
2022-10-22,Baseball Cap,Apparel,East,211.71,2,25.56
2022-10-22,Filing Cabinet,Furniture,West,120.49,1,26.84
2022-10-22,Bookshelf,Furniture,East,251.34,3,65.9
2022-10-22,Running Shoes,Apparel,East,124.11,4,26.38
2022-10-22,Binder,Office Supplies,North,267.94,13,49.78
2022-10-22,Office Chair,Furniture,North,12.26,1,1.0
2022-10-22,Phone Case,Electronics,North,120.15,1,17.44
2022-10-22,Filing Cabinet,Furniture,South,600.09,5,178.07
2022-10-23,Filing Cabinet,Furniture,Central,280.6,4,61.07
2022-10-23,USB Hub,Electronics,North,329.15,8,57.38
2022-10-23,Stapler,Office Supplies,West,1176.46,10,218.91
2022-10-23,Winter Jacket,Apparel,North,244.84,3,75.86
2022-10-23,USB Hub,Electronics,South,48.35,1,16.43
2022-10-23,USB Hub,Electronics,West,317.98,10,74.15
2022-10-24,Stapler,Office Supplies,North,1176.91,11,152.56
2022-10-24,USB Hub,Electronics,North,1278.49,12,339.61
2022-10-24,Polo Shirt,Apparel,East,1605.92,13,331.41
2022-10-24,Stapler,Office Supplies,West,168.73,11,38.08
2022-10-24,Bluetooth Speaker,Electronics,South,546.01,9,81.3
2022-10-24,Polo Shirt,Apparel,East,585.4,10,80.07
2022-10-24,Desk Lamp,Furniture,West,924.96,13,96.06
2022-10-24,Bluetooth Speaker,Electronics,West,662.72,8,145.51
2022-10-24,Pen Pack,Office Supplies,East,959.61,8,179.87
2022-10-24,Polo Shirt,Apparel,Central,1299.04,13,288.09
2022-10-25,Binder,Office Supplies,South,1273.9,10,385.54
2022-10-25,Desk Lamp,Furniture,Central,1032.94,10,291.55
2022-10-25,Winter Jacket,Apparel,South,452.78,4,142.12
2022-10-25,Pen Pack,Office Supplies,West,445.22,13,151.32
2022-10-25,USB Hub,Electronics,East,34.06,1,3.82
2022-10-25,Binder,Office Supplies,North,973.36,8,198.11
2022-10-25,Stapler,Office Supplies,East,509.23,8,136.3
2022-10-25,Polo Shirt,Apparel,North,957.28,11,284.69
2022-10-25,Baseball Cap,Apparel,Central,222.98,2,18.85
2022-10-26,Wireless Mouse,Electronics,Central,341.3,13,43.27
2022-10-26,Binder,Office Supplies,Central,1006.52,11,219.0
2022-10-26,Desk Lamp,Furniture,East,138.84,7,31.3
2022-10-26,Winter Jacket,Apparel,East,423.93,6,37.85
2022-10-26,Wireless Mouse,Electronics,Central,501.39,11,85.09
2022-10-26,Polo Shirt,Apparel,South,244.35,9,78.07
2022-10-26,Desk Lamp,Furniture,North,200.67,6,56.19
2022-10-26,Notebook Set,Office Supplies,West,482.59,5,95.12
2022-10-27,Bookshelf,Furniture,South,576.7,7,153.27
2022-10-27,Bookshelf,Furniture,North,264.37,7,86.39
2022-10-27,Bluetooth Speaker,Electronics,North,824.76,11,108.14
2022-10-27,Desk Lamp,Furniture,West,716.25,8,149.67
2022-10-28,Phone Case,Electronics,North,92.85,2,27.34
2022-10-28,Binder,Office Supplies,North,569.01,7,67.92
2022-10-28,Polo Shirt,Apparel,East,175.83,14,20.95
2022-10-28,Filing Cabinet,Furniture,East,1386.3,11,243.95
2022-10-28,Bookshelf,Furniture,West,829.21,12,193.92
2022-10-29,Running Shoes,Apparel,East,204.44,8,25.18
2022-10-29,Bluetooth Speaker,Electronics,Central,328.46,10,84.41
2022-10-29,Notebook Set,Office Supplies,West,448.96,4,42.78
2022-10-29,Polo Shirt,Apparel,West,682.67,6,131.54
2022-10-29,Phone Case,Electronics,Central,586.47,6,105.29
2022-10-30,Filing Cabinet,Furniture,North,1190.68,14,151.61
2022-10-30,Office Chair,Furniture,East,522.43,4,106.3
2022-10-30,Bluetooth Speaker,Electronics,South,474.42,4,86.37
2022-10-30,USB Hub,Electronics,East,222.27,3,75.7
2022-10-30,Desk Lamp,Furniture,Central,170.92,14,18.85
2022-10-31,Pen Pack,Office Supplies,South,22.0,1,3.26
2022-10-31,Office Chair,Furniture,North,997.79,10,246.95
2022-10-31,Baseball Cap,Apparel,West,919.61,11,250.21
2022-10-31,Stapler,Office Supplies,North,59.16,2,18.86
2022-10-31,Desk Lamp,Furniture,North,141.72,1,22.96
2022-10-31,Baseball Cap,Apparel,Central,94.13,1,29.56
2022-10-31,Polo Shirt,Apparel,South,1197.4,10,203.49
2022-11-01,Bluetooth Speaker,Electronics,West,187.11,7,50.22
2022-11-01,Wireless Mouse,Electronics,West,1141.93,10,250.49
2022-11-01,Winter Jacket,Apparel,North,739.01,10,116.99
2022-11-01,Running Shoes,Apparel,West,101.5,10,29.04
2022-11-01,Polo Shirt,Apparel,East,404.47,12,75.01
2022-11-01,Office Chair,Furniture,South,507.1,5,76.69
2022-11-01,Stapler,Office Supplies,Central,896.14,7,262.97
2022-11-02,Filing Cabinet,Furniture,North,398.52,8,39.43
2022-11-02,Office Chair,Furniture,West,154.87,1,37.8
2022-11-02,Bookshelf,Furniture,East,131.71,3,43.63
2022-11-02,Bookshelf,Furniture,Central,249.09,5,21.62
2022-11-02,Desk Lamp,Furniture,West,423.39,13,63.03
2022-11-02,Bluetooth Speaker,Electronics,East,444.72,9,107.76
2022-11-02,Notebook Set,Office Supplies,East,1008.08,12,208.76
2022-11-02,Stapler,Office Supplies,East,385.06,4,89.31
2022-11-02,Running Shoes,Apparel,East,636.06,6,124.0
2022-11-03,Running Shoes,Apparel,Central,1272.64,14,327.35
2022-11-03,Stapler,Office Supplies,East,30.08,2,8.02
2022-11-03,Phone Case,Electronics,South,1116.96,7,238.67
2022-11-03,Notebook Set,Office Supplies,Central,59.91,1,6.55
2022-11-03,Office Chair,Furniture,East,243.79,5,78.33
2022-11-04,Bookshelf,Furniture,East,1065.54,9,196.91
2022-11-04,USB Hub,Electronics,South,897.46,11,201.26
2022-11-04,USB Hub,Electronics,North,122.1,13,42.61
2022-11-04,Office Chair,Furniture,East,143.14,12,42.38
2022-11-05,Desk Lamp,Furniture,North,167.15,7,58.24
2022-11-05,Baseball Cap,Apparel,North,667.17,5,207.81
2022-11-05,Bookshelf,Furniture,Central,869.09,13,197.29
2022-11-05,Binder,Office Supplies,Central,608.74,6,148.14
2022-11-05,Filing Cabinet,Furniture,South,1404.72,11,282.38
2022-11-06,Desk Lamp,Furniture,East,81.9,2,16.42
2022-11-06,Filing Cabinet,Furniture,Central,716.22,7,154.19
2022-11-06,Notebook Set,Office Supplies,West,433.89,5,62.95
2022-11-06,Winter Jacket,Apparel,South,317.9,12,51.66
2022-11-06,Running Shoes,Apparel,Central,601.29,4,188.12
2022-11-06,Bookshelf,Furniture,East,554.27,11,119.79
2022-11-06,Office Chair,Furniture,South,305.64,8,63.89
2022-11-06,Desk Lamp,Furniture,Central,154.73,2,43.84
2022-11-06,Polo Shirt,Apparel,Central,1092.85,14,182.98
2022-11-06,Bluetooth Speaker,Electronics,North,893.32,8,102.47
2022-11-07,Stapler,Office Supplies,East,1363.9,13,219.72
2022-11-07,Polo Shirt,Apparel,Central,488.14,8,122.17
2022-11-07,Bookshelf,Furniture,Central,112.16,2,36.72
2022-11-07,Wireless Mouse,Electronics,Central,1191.53,12,148.51
2022-11-07,Phone Case,Electronics,East,230.29,13,71.69
